2024-10-05 18:32:06 0 [Note] Starting MariaDB 10.4.32-MariaDB source revision c4143f909528e3fab0677a28631d10389354c491 as process 17720
2024-10-05 18:32:06 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2024-10-05 18:32:06 0 [Note] InnoDB: Uses event mutexes
2024-10-05 18:32:06 0 [Note] InnoDB: Compressed tables use zlib 1.3
2024-10-05 18:32:06 0 [Note] InnoDB: Number of pools: 1
2024-10-05 18:32:06 0 [Note] InnoDB: Using SSE2 crc32 instructions
2024-10-05 18:32:06 0 [Note] InnoDB: Initializing buffer pool, total size = 16M, instances = 1, chunk size = 16M
2024-10-05 18:32:06 0 [Note] InnoDB: Completed initialization of buffer pool
2024-10-05 18:32:06 0 [Note] InnoDB: Starting crash recovery from checkpoint LSN=300288
2024-10-05 18:32:06 0 [Warning] InnoDB: Are you sure you are using the right ib_logfiles to start up the database? Log sequence number in the ib_logfiles is 300288, less than the log sequence number in the first system tablespace file header, 545131.
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=231] with future log sequence number 303582
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=202] with future log sequence number 302274
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=339] with future log sequence number 302274
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=201] with future log sequence number 302230
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=338] with future log sequence number 302230
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=200] with future log sequence number 302186
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=337] with future log sequence number 302186
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=199] with future log sequence number 302142
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=336] with future log sequence number 302142
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=198] with future log sequence number 302098
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=335] with future log sequence number 302098
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=197] with future log sequence number 302038
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=334] with future log sequence number 302038
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=196] with future log sequence number 301994
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=333] with future log sequence number 301994
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=195] with future log sequence number 301950
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=332] with future log sequence number 301950
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=194] with future log sequence number 301906
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=254] with future log sequence number 361839
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=54] with future log sequence number 402719
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=318] with future log sequence number 402719
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=56] with future log sequence number 401572
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=320] with future log sequence number 401572
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=55] with future log sequence number 400299
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=319] with future log sequence number 400299
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=53] with future log sequence number 399745
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=317] with future log sequence number 399745
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=52] with future log sequence number 395910
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=316] with future log sequence number 395910
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=51] with future log sequence number 395523
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=315] with future log sequence number 395523
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=276] with future log sequence number 468975
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=4] with future log sequence number 469631
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=47] with future log sequence number 543128
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=4] with future log sequence number 543764
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=2] with future log sequence number 541196
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=5] with future log sequence number 541196
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=2, page number=3] with future log sequence number 541196
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=311] with future log sequence number 543128
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=46] with future log sequence number 514953
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=1, page number=3] with future log sequence number 543628
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=309] with future log sequence number 514953
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=45] with future log sequence number 514672
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=305] with future log sequence number 543347
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=304] with future log sequence number 514470
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=303] with future log sequence number 514403
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=302] with future log sequence number 543368
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=36, page number=5] with future log sequence number 513737
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=36, page number=4] with future log sequence number 513238
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=36, page number=3] with future log sequence number 512739
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=55] with future log sequence number 544864
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=16, page number=3] with future log sequence number 544884
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=319] with future log sequence number 544864
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=53] with future log sequence number 544667
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=317] with future log sequence number 544667
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=52] with future log sequence number 544628
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=316] with future log sequence number 544628
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=47] with future log sequence number 544589
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=311] with future log sequence number 544589
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=46] with future log sequence number 544550
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=309] with future log sequence number 544550
2024-10-05 18:32:06 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=45] with future log sequence number 544511
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 513248 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 543468 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 403543 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=301] log sequence number 403543 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 544511 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 544511 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 544550 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 544550 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 544589 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 544589 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 403660 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=312] log sequence number 403660 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=49] log sequence number 403699 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=313] log sequence number 403699 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=50] log sequence number 403738 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=314] log sequence number 403738 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=51] log sequence number 403777 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=315] log sequence number 403777 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=52] log sequence number 544628 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=316] log sequence number 544628 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=53] log sequence number 544667 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=317] log sequence number 544667 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=54] log sequence number 403894 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=318] log sequence number 403894 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=55] log sequence number 544864 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=319] log sequence number 544864 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=56] log sequence number 403988 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=320] log sequence number 403988 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=57] log sequence number 301482 is in the future! Current system log sequence number 300306.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2024-10-05 18:32:06 0 [ERROR] InnoDB: Page [page id: space=0, page number=321] log sequence number 301482 is in the future! Current system log sequence number 300306.
